energy
-152.8446232
-152.8445888
-152.84457
-152.8445415
-152.8445275
-152.8445393
-152.8445235
-152.8444901
-152.8444824
-152.8446985
-152.8445209
-152.8444879
-152.844578
-152.8447406
-152.8444522
-152.8445545
-152.8444813
-152.8445236
-152.8445572
-152.8446853
-152.8445555
-152.8445342
-152.8445275
-152.8445333
-152.8445434
-152.846004
-152.8445646
-152.8445086
-152.8444511
-152.8447474
-152.8446262
-152.8514281
-152.8534661
-152.8492939
-152.8507076
-152.8491733
-152.8480519
-152.8466972
-152.8485328
-152.8474492
-152.8502622
-152.8517374
-152.8532765
-152.8507225
-152.8499241
-152.8484375
-152.8497138
-152.8489722
-152.8517985
-152.8538545
-152.8528778
-152.8514931
-152.8495161
-152.8523826
-152.8457077
-152.8500179
-152.8448932
-152.8446196
-152.8446194
-152.8444026
-152.8445569
-152.8446586
-152.8450398
-152.8446524
-152.8473016
-152.8447176
-152.8447753
-152.8449385
-152.8458517
-152.849748
-152.8510926
-152.853114
-152.8518545
-152.8454373
-152.84464
-152.8445321
-152.8445789
-152.8445575
-152.8446523
-152.8529802
-152.8503042
-152.8518779
-152.850319
-152.8480994
-152.8514739
-152.8471261
-152.8488557
-152.8517341
-152.8448005
-152.8445674
-152.8445671
-152.8445462
-152.8445493
-152.8446312
-152.8445534
-152.8446184
-152.8445305
-152.844563
-152.8445167
-152.8443371
-152.8484671
-152.8515329
-152.8444755
-152.8444952
-152.8445848
-152.8445117
-152.8444886
-152.8445852
-152.8446637
-152.8455544
-152.8474359
-152.8513718
-152.8491537
-152.8500621
-152.8506163
-152.8507847
-152.8511752
-152.8471226
-152.8483366
-152.8513341
-152.8504102
-152.848045
-152.8500438
-152.849258
-152.8529928
-152.8489919
-152.8517745
-152.8526927
-152.851965
-152.8523706
-152.8524933
-152.8520004
-152.8527463
-152.8523576
-152.8497005
-152.8513393
-152.8474418
-152.8500882
-152.8513604
-152.8523948
-152.8511058
-152.8521643
-152.8497842
-152.853156
-152.8514267
-152.850642
-152.8515675
-152.8514144
-152.8429099
-152.8504342
-152.8470146
-152.8510052
-152.8520796
-152.8530212
-152.8514822
-152.849873
-152.8502958
-152.8541895
-152.853259
-152.8514042
-152.8520581
-152.8513872
-152.852091
-152.8510964
-152.8515555
-152.8515415
-152.8527918
-152.8501758
-152.8487229
-152.8519012
-152.8506947
-152.8492881
-152.849721
-152.8502457
-152.8451931
-152.8453723
-152.8448283
-152.8442319
-152.8445885
-152.8446565
-152.8450581
-152.8446136
-152.8446024
-152.8445409
-152.844528
-152.8445589
-152.8445162
-152.8443684
-152.8449266
-152.8445886
-152.8445126
-152.8444794
-152.844556
-152.8445331
-152.8445228
-152.8444672
-152.844422
-152.8445788
-152.8445018
-152.8445245
-152.8445576
-152.8446689
-152.8445901
-152.8445305
-152.8445523
-152.8445385
-152.8445483
-152.8445958
-152.8446264
-152.8445799
-152.8445615
-152.8445266
-152.8445138
-152.8445585
-152.8445396
-152.8445134
-152.8472236
-152.8445576
-152.8445107
-152.8451965
-152.8445954
-152.8445554
-152.844532
-152.8441776
-152.8489891
-152.8496555
-152.8469085
-152.8477481
-152.8466137
-152.848784
-152.8535808
-152.8530184
-152.8527013
-152.8509858
-152.8528903
-152.8516043
-152.8526583
-152.8476908
-152.8515409
-152.8456748
-152.8445417
-152.8445134
-152.8445666
-152.8445258
-152.8445725
-152.8445933
-152.8445418
-152.8447016
-152.844511
-152.8446333
-152.8445107
-152.8445459
-152.8444855
-152.8445873
-152.8445861
-152.8445761
-152.8445951
-152.8446645
-152.844681
-152.8452481
-152.8469739
-152.8523579
-152.8511734
-152.845733
-152.8518683
-152.851119
-152.8501492
-152.8519435
-152.8507057
-152.8471821
-152.8473222
-152.8500971
-152.8502194
-152.8528513
-152.8476689
-152.8445942
-152.844651
-152.8445531
-152.8445336
-152.8446005
-152.8445189
-152.8445314
-152.8445183
-152.8444725
-152.8449879
-152.8443829
-152.8444742
-152.8445376
-152.8446104
-152.8444313
-152.8444233
-152.8445782
-152.8447067
-152.8445528
-152.8444445
-152.8449713
-152.8480377
-152.8470473
-152.8465824
-152.851156
-152.8535009
-152.8511402
-152.8531713
-152.8510009
-152.8519676
-152.8529285
-152.8511648
-152.847029
-152.8488654
-152.8518736
-152.8519448
-152.8474251
-152.8519005
-152.849238
-152.8539133
-152.8518611
-152.8515828
-152.8519486
-152.851498
-152.8510689
-152.8493449
-152.8509236
-152.8514214
-152.8505652
-152.8531212
-152.8531899
-152.8520916
-152.8474561
-152.8514048
-152.8508649
-152.8491146
-152.851544
-152.8489707
-152.8511774
-152.85213
-152.8503263
-152.8534488
-152.8509944
-152.8526129
-152.8501386
-152.8519648
-152.8529021
-152.8501629
-152.8502805
-152.8527614
-152.8498295
-152.8489646
-152.8504055
-152.8485171
-152.8496152
-152.8494191
-152.8522119
-152.8520729
-152.852041
-152.8492153
-152.8495869
-152.8499054
-152.8505015
-152.8530196
-152.8519681
-152.8520388
-152.8486026
-152.8522091
-152.8526387
-152.8507803
-152.8528477
-152.8535384
-152.8483535
-152.8536446
-152.8529732
-152.8531593
-152.8503856
-152.8491104
-152.850671
-152.8494283
-152.8489257
-152.847198
-152.8483106
-152.8519017
-152.8519052
-152.8505569
-152.8457873
-152.8446706
-152.8444688
-152.8445087
-152.8445048
-152.8446165
-152.8447316
-152.8445703
-152.8445289
-152.8449489
-152.8453633
-152.8451518
-152.8448307
-152.8445906
-152.8445498
-152.8444809
-152.8446469
-152.8445451
-152.8445322
-152.8452892
-152.8449889
-152.8445561
-152.8445186
-152.8445897
-152.8445649
-152.8445434
-152.8446001
-152.8445937
-152.8445557
-152.8445707
-152.8446033
-152.8445446
-152.8445363
-152.8445562
-152.8445046
-152.844577
-152.8445308
-152.8445085
-152.8446475
-152.8445332
-152.8445174
-152.8445712
-152.8443311
-152.8458586
-152.8509804
-152.8481432
-152.8512137
-152.8523612
-152.845766
-152.8507657
-152.8479518
-152.8528534
-152.8537414
-152.8526797
-152.8499066
-152.8505551
-152.8502008
-152.8504224
-152.8512864
-152.852256
-152.8532732
-152.8504501
-152.8513585
-152.8520642
-152.8497586
-152.849534
-152.8506358
-152.8487636
-152.8513514
-152.8473542
-152.8501804
-152.8498965
-152.8499478
-152.8511627
-152.8492181
-152.8524747
-152.8518286
-152.8511771
-152.8510489
-152.8459991
-152.8494008
-152.8460241
-152.8489388
-152.8476162
-152.8502524
-152.847888
-152.8462653
-152.8526126
-152.8519644
-152.8527435
-152.8510204
-152.8512111
-152.8489198
-152.848463
-152.8507713
-152.8500595
-152.8503659
-152.8519669
-152.8519193
-152.8462564
-152.8441536
-152.844529
-152.8471823
-152.8494472
-152.8516261
-152.853132
-152.8508211
-152.8519695
-152.8500662
-152.8535145
-152.8514907
-152.8511101
-152.8515262
-152.8526996
-152.8528113
-152.8517665
-152.8496707
-152.852366
-152.8492858
-152.8525968
-152.8533361
-152.8500696
-152.8448465
-152.844641
-152.8445545
-152.8445707
-152.8445543
-152.8445564
-152.8445749
-152.8445702
-152.844581
-152.8445463
-152.844532
-152.8446067
-152.8445365
-152.844675
-152.8445713
-152.844585
-152.844497
-152.8445666
-152.8445493
-152.8445217
-152.844524
-152.8445255
-152.8445351
-152.8445469
-152.8444164
-152.8444658
-152.8445145
-152.8445143
-152.8444624
-152.8448085
-152.844608
-152.8446628
-152.8445133
-152.8445473
-152.8444854
-152.8445116
-152.8444592
-152.8445517
-152.8444497
-152.8445373
-152.8445162
-152.8446121
-152.8445501
-152.8445508
-152.8445039
-152.8445618
-152.8445384
-152.8445316
-152.8443891
-152.8512377
-152.8462286
-152.8495606
-152.8520213
-152.8522671
-152.8516769
-152.8492083
-152.8511566
-152.8481863
-152.8532076
-152.849553
-152.8494359
-152.8493174
-152.8485668
-152.8520263
-152.8516537
-152.8528078
-152.8519127
-152.8521144
-152.8506145
-152.8513003
-152.8510942
-152.8512385
-152.8476747
-152.8527293
-152.852464
-152.8514244
-152.8515709
-152.8516298
-152.8508852
-152.8507527
-152.8465622
-152.8526701
-152.8523517
-152.8519791
-152.8524523
-152.8508396
-152.8478131
-152.8485597
-152.8503735
-152.8514192
-152.8499932
-152.8507185
-152.8498629
-152.8487182
-152.8539532
-152.8525287
-152.8532062
-152.8526412
-152.8484688
-152.8496566
-152.8486268
-152.8525183
-152.8525946
-152.8479757
-152.8514862
-152.8520987
-152.8520543
-152.8525598
-152.8478269
-152.8442089
-152.844611
-152.8445445
-152.8445221
-152.844748
-152.8445331
-152.8444512
-152.8445896
-152.8445345
-152.844507
-152.8444474
-152.8444867
-152.8445398
-152.8448433
-152.8443471
-152.8445445
-152.8445718
-152.8448265
-152.8522572
-152.850842
-152.8525052
-152.8509998
-152.8503522
-152.8472665
-152.8505999
-152.8495041
-152.8513501
-152.8535421
-152.852454
-152.8444694
-152.8447558
-152.8449075
-152.8445195
-152.8445746
-152.8445504
-152.8445986
-152.8445705
-152.844567
-152.8444785
-152.8446901
-152.844585
-152.8446786
-152.8445753
-152.8445275
-152.8445411
-152.8445405
-152.8445574
-152.8444776
-152.8446026
-152.844585
-152.8445513
-152.8445879
-152.8445844
-152.8445469
-152.8445663
-152.8448598
-152.8444307
-152.8462229
-152.847979
-152.8508506
-152.8508007
-152.8527573
-152.8505209
-152.8515365
-152.8524536
-152.8533033
-152.8479756
-152.8494311
-152.8499312
-152.8528462
-152.8521388
-152.8482403
-152.849669
-152.8512003
-152.8535378
-152.8507025
-152.8486709
-152.8509519
-152.8490433
-152.850268
-152.8531189
-152.8505436
-152.8511864
-152.8500087
-152.8497716
-152.8530148
-152.8525092
-152.8477108
-152.8498315
-152.8508969
-152.8516152
-152.8500329
-152.8515012
-152.8504557
-152.8538088
-152.8527782
-152.8509476
-152.8514771
-152.8503124
-152.8498609
-152.8520697
-152.8527176
-152.8507425
-152.8482976
-152.8464525
-152.8534748
-152.8487729
-152.8477714
-152.8529258
-152.8472548
-152.8492343
-152.850546
-152.8490074
-152.8501427
-152.851839
-152.849695
-152.8508977
-152.8509693
-152.8496695
-152.8524119
-152.8526484
-152.8504567
-152.8516923
-152.8446085
-152.8445812
-152.8444974
-152.8445904
-152.8444782
-152.8446196
-152.8446113
-152.8449116
-152.844519
-152.844563
-152.844556
-152.8445771
-152.844575
-152.8445969
-152.844471
-152.8445964
-152.8445977
-152.8445382
-152.8445091
-152.8443943
-152.8446128
-152.8445957
-152.844605
-152.8459583
-152.8507853
-152.8510086
-152.8520596
-152.8508473
-152.8510238
-152.8512781
-152.8508545
-152.8496497
-152.849058
-152.8527384
-152.8513188
-152.8530834
-152.8530267
-152.8512676
-152.8506138
-152.8530021
-152.8539037
-152.8526268
-152.8512217
-152.8521441
-152.8494074
-152.8533558
-152.8518805
-152.8509535
-152.8492534
-152.848662
-152.8499242
-152.8485681
-152.8509369
-152.8468405
-152.8516064
-152.8488891
-152.8522086
-152.8479743
-152.8486176
-152.8527263
-152.8524415
-152.8513131
-152.8516069
-152.8493868
-152.8486097
-152.8531314
-152.8501638
-152.8526386
-152.8523614
-152.8505651
-152.8537376
-152.8527669
-152.8493131
-152.8534098
-152.8449314
-152.845738
-152.8517641
-152.8527191
-152.851961
-152.8481779
-152.8499584
-152.8518498
-152.8511399
-152.8495331
-152.8520709
-152.8522623
-152.8528707
-152.8471126
-152.8491022
-152.8511634
-152.8530486
-152.851706
-152.8504789
-152.8506009
-152.849438
-152.8514949
-152.8512634
-152.8503089
-152.8497631
-152.8526661
-152.8524738
-152.8509283
-152.8475004
-152.8528864
-152.8488585
-152.850907
-152.8512205
-152.8512676
-152.8533043
-152.8514264
-152.8507811
-152.8445964
-152.8446011
-152.8445919
-152.844535
-152.844528
-152.8436509
-152.8444229
-152.844566
-152.844539
-152.8445547
-152.8445105
-152.8449849
-152.8446528
-152.8445337
-152.8445151
-152.844453
-152.84453
-152.8445322
-152.8446911
-152.8447033
-152.846605
-152.8496161
-152.8530464
-152.8529998
-152.8514045
-152.8479312
-152.8522815
-152.8512052
-152.853454
-152.8534319
-152.8523946
-152.8525937
-152.8519775
-152.8516287
-152.8528701
-152.8508809
-152.8494818
-152.8486641
-152.8497933
-152.8482464
-152.8441104
-152.8445637
-152.8445285
-152.8447898
-152.8462621
-152.8445262
-152.8445091
-152.8445363
-152.844556
-152.8446913
-152.8449529
-152.8457662
-152.8444982
-152.8445437
-152.8444958
-152.8446529
-152.8445973
-152.8445468
-152.8445677
-152.8447976
-152.8445745
-152.8445406
-152.8445852
-152.8451023
-152.8445692
-152.8445325
-152.8445391
-152.84477
-152.844583
-152.8444657
-152.8445054
-152.8445345
-152.8446164
-152.8446162
-152.8440522
-152.8491179
-152.8528208
-152.8529426
-152.8511151
-152.8520336
-152.8468239
-152.852862
-152.8482777
-152.852587
-152.850579
-152.8516074
-152.851349
-152.8501111
-152.8491813
-152.8490242
-152.8482874
-152.8516209
-152.8486405
-152.8499606
-152.8517626
-152.8529519
-152.8522206
-152.8510482
-152.8532027
-152.8506336
-152.8513122
-152.8493931
-152.853576
-152.850371
-152.8532269
-152.8523356
-152.8528568
-152.8518642
-152.8485554
-152.8495679
-152.8539208
-152.8527775
-152.8469448
-152.844217
-152.8449972
-152.8446009
-152.8446162
-152.8444914
-152.8446103
-152.8445479
-152.8445199
-152.8443498
-152.8446046
-152.8445435
-152.8442357
-152.8445247
-152.8445886
-152.8445667
-152.8446275
-152.8444764
-152.8445795
-152.8445025
-152.8444981
-152.8445349
-152.8445482
-152.8446007
-152.8445131
-152.844545
-152.8445301
-152.8445112
-152.8445132
-152.8448629
-152.8445303
-152.8445941
-152.8445157
-152.8445373
-152.8445496
-152.8447063
-152.8445752
-152.8444936
-152.8442375
-152.8448148
-152.8446183
-152.844605
-152.8446176
-152.8446739
-152.8507973
-152.850997
-152.8484992
-152.8523014
-152.8484598
-152.8481445
-152.8510983
-152.8523206
-152.8493986
-152.8510822
-152.8505833
-152.8515108
-152.8522631
-152.8496478
-152.8487063
-152.850229
-152.8507548
-152.8511168
-152.8520451
-152.8504756
-152.8524314
-152.8451676
-152.8526672
-152.8512353
-152.8505693
-152.8541045
-152.8509868
-152.8513016
-152.8528366
-152.8526557
-152.8526693
-152.8511263
-152.8519302
-152.8489518
-152.8478799
-152.8508542
-152.8454378
-152.8469618
-152.8461143
-152.851837
-152.8488238
-152.8509847
-152.8446765
-152.844563
-152.8445363
-152.8445716
-152.844565
-152.844533
-152.8445554
-152.8445879
-152.844541
-152.8444215
-152.844567
-152.8445079
-152.8444409
-152.8446809
-152.8447154
-152.8444796
-152.8445206
-152.8444607
-152.8490402
-152.8520774
-152.8516441
-152.8487797
-152.8518912
-152.8532079
-152.8497312
-152.8529503
-152.8508542
-152.852832
-152.8491615
-152.8491104
-152.8491871
-152.8504527
-152.8536561
-152.8509066
-152.846937
-152.8508435
-152.8478992
-152.8535178
-152.8497245
-152.8481297
-152.8505513
-152.8514296
-152.8453736
-152.8531502
-152.8497247
-152.8445518
-152.8441417
-152.8481607
-152.853389
-152.8505501
-152.850772
-152.8485892
-152.8496667
-152.8514321
-152.8542732
-152.8509946
-152.8503697
-152.852134
-152.8512476
-152.8519891
-152.8529379
-152.849861
-152.8516354
-152.8510307
-152.8531486
-152.8531363
-152.8522909
-152.8508492
-152.8499615
-152.8530339
-152.8490439
-152.8522314
-152.8533656
-152.848432
-152.8512565
-152.8522213
-152.8527012
-152.8490328
-152.8520846
-152.8535586
-152.8520808
-152.8525455
-152.8506946
-152.8532403
-152.850689
-152.8488713
-152.8506551
-152.8506744
-152.8527652
-152.8517535
-152.8520915
-152.850596
-152.8529095
-152.8490529
-152.8500131
-152.8520803
-152.8475219
-152.8503039
-152.8511875
-152.8526872
-152.8498503
-152.8500152
-152.8501269
-152.8499259
-152.8500552
-152.844939
-152.847878
-152.8445915
-152.8445794
-152.8445873
-152.8445465
-152.8445587
-152.8445179
-152.8445989
-152.8442927
-152.846902
-152.8446128
-152.8445545
-152.844599
-152.8446223
-152.8446386
-152.8445513
-152.8441079
-152.8445772
-152.8445451
-152.8445194
-152.8445689
-152.8445421
-152.8445071
-152.845178
-152.8447507
-152.8446447
-152.8445928
-152.8445218
-152.8445477
-152.8443825
-152.8447181
-152.8445758
-152.8446086
-152.8446817
-152.8453136
-152.8446845
-152.8445628
-152.8445669
-152.8446519
-152.8445488
-152.8450171
-152.8446303
-152.8445015
-152.8445802
-152.8445298
-152.8445104
-152.8444969
-152.8445044
-152.8445894
-152.8446311
-152.8445961
-152.8445378
-152.84452
-152.844586
-152.8446072
-152.8445477
-152.8445482
-152.8445482
-152.8446754
-152.8447348
-152.8449349
-152.8446158
-152.8445686
-152.8445337
-152.8446176
-152.844591
-152.8446095
-152.8445961
-152.8445907
-152.8445808
-152.8445547
-152.8446485
-152.844607
-152.84463
-152.844562
-152.8445642
-152.8445198
-152.8445522
-152.8445506
-152.8444929
-152.8444109
-152.8466342
-152.8444997
-152.844634
-152.8410215
-152.8446856
-152.8445516
-152.8445617
-152.8445214
-152.844568
-152.8445611
-152.8445232
-152.8445088
-152.8445958
-152.8447133
-152.8444855
-152.8445661
-152.8445759
-152.8444566
-152.844451
-152.8446055
-152.8446213
-152.8445874
-152.8445377
-152.8444675
-152.8523692
-152.8513207
-152.8473644
-152.8503898
-152.8506201
-152.8525148
-152.8475319
-152.8497029
-152.8491869
-152.8519336
-152.8511247
-152.8526863
-152.8480187
-152.8517351
-152.8537738
-152.8529345
-152.8514283
-152.8523335
-152.8523831
-152.8487077
-152.8496343
-152.8514029
-152.8500605
-152.8528197
-152.8524346
-152.8498819
-152.8528207
-152.8537099
-152.8522987
-152.854132
-152.8472048
-152.8504339
-152.8536188
-152.8503982
-152.8534111
-152.8528308
-152.8507098
-152.8488118
-152.850027
-152.8520857
-152.8507983
-152.8485652
-152.8488277
-152.8490297
-152.8515685
-152.8527131
-152.8512687
-152.8481964
-152.8513169
-152.8512521
-152.8489962
-152.8510974
-152.8512867
-152.8528618
-152.8509637
-152.8508941
-152.8520987
-152.8513344
-152.852218
-152.8475095
-152.8491838
-152.8471443
-152.8488953
-152.8476654
-152.8499513
-152.8537089
-152.851521
-152.8513966
-152.8521508
-152.8524363
-152.8486798
-152.8520011
-152.8528695
-152.8503842
-152.8485995
-152.8530933
-152.8489138
-152.8507671
-152.8511955
-152.8464797
-152.851034
-152.8502652
-152.8510585
-152.8516381
-152.8519967
-152.8516644
-152.8522606
-152.8519666
-152.8530049
-152.8410659
-152.8520005
-152.8521362
-152.8492245
-152.8499815
-152.8527388
-152.851983
-152.8492967
-152.8509593
-152.8536099
-152.8520664
-152.852787
-152.8514679
-152.8527191
-152.8526306
-152.8513529
-152.8502085
-152.8524663
-152.8499279
-152.8500904
-152.8519859
-152.8536201
-152.8476383
-152.8509484
-152.8445495
-152.8445401
-152.8445364
-152.8445014
-152.8445029
-152.8445859
-152.8445273
-152.8445491
-152.8447282
-152.8433634
-152.8445503
-152.8445296
-152.8444981
-152.8446046
-152.8445564
-152.8445274
-152.8445326
-152.8445309
-152.8445394
-152.843651
-152.8512182
-152.8484248
-152.8484915
-152.851732
-152.8522805
-152.8533725
-152.8508788
-152.8508163
-152.8508555
-152.8513934
-152.8504398
-152.8500562
-152.8469255
-152.8541674
-152.8503735
-152.852294
-152.8518608
-152.8529377
-152.8537283
-152.8515452
-152.8526439
-152.853582
-152.8526991
-152.8513911
-152.8507307
-152.8488585
-152.8526556
-152.8511275
-152.8514507
-152.8475139
-152.8500361
-152.8513165
-152.8515688
-152.8446122
-152.8445763
-152.8445668
-152.8445389
-152.8445505
-152.8450307
-152.8445083
-152.8446559
-152.8446413
-152.8444987
-152.8446696
-152.8445622
-152.8445398
-152.8445625
-152.8445312
-152.8445725
-152.8445369
-152.8443093
-152.8497807
-152.8530714
-152.8523296
-152.8533303
-152.8526108
-152.8474393
-152.8531378
-152.852592
-152.8474733
-152.844569
-152.8445683
-152.8445554
-152.8447759
-152.8446009
-152.8445753
-152.8445588
-152.8445678
-152.8444527
-152.844494
-152.8445381
-152.8446113
-152.8445046
-152.8446748
-152.8446095
-152.8445457
-152.8445877
-152.8445345
-152.8445728
-152.8445047
-152.8445592
-152.8445571
-152.8449567
-152.8445776
-152.8446097
-152.8445751
-152.8444964
-152.8445446
-152.8446047
-152.8445094
-152.8445704
-152.8445416
-152.8444927
-152.8448558
-152.8444575
-152.8445489
-152.8445153
-152.8446547
-152.8445435
-152.844488
-152.8445231
-152.8444899
-152.8445007
-152.8444922
-152.8445717
-152.8444655
-152.8489168
-152.8486402
-152.8506778
-152.8510639
-152.8506671
-152.8499026
-152.8523466
-152.8484668
-152.8492254
-152.8531024
-152.852955
-152.852031
-152.8515415
-152.8508964
-152.8509356
-152.8501409
-152.8463863
-152.8451168
-152.8445238
-152.8445528
-152.8445758
-152.847399
-152.8505116
-152.8524519
-152.8525486
-152.8505929
-152.8526386
-152.8524007
-152.8505107
-152.8478764
-152.8485437
-152.8526455
-152.8438322
-152.8445005
-152.8445269
-152.8445785
-152.8445314
-152.8445787
-152.8445954
-152.8446274
-152.8445688
-152.8445498
-152.8445193
-152.8445273
-152.8445375
-152.8446555
-152.8457265
-152.8525141
-152.8486983
-152.8509443
-152.8532745
-152.8515446
-152.8518407
-152.8515816
-152.8486429
-152.8519223
-152.8459862
-152.8512545
-152.8514983
-152.8525524
-152.8490013
-152.8525806
-152.8494171
-152.8516661
-152.8533469
-152.8532386
-152.8513813
-152.8491466
-152.8458177
-152.8530244
-152.8505955
-152.8522925
-152.8506078
-152.8516235
-152.8517001
-152.8524988
-152.8521337
-152.8525423
-152.8491686
-152.8526671
-152.8515833
-152.8508505
-152.8479289
-152.8446346
-152.844586
-152.8446506
-152.8445694
-152.8445782
-152.8446124
-152.8446097
-152.8445597
-152.8445481
-152.8445218
-152.8445854
-152.8444847
